"Year","Plot","Treat.Code","Species","PC.F","PC.G","PC.s13","Subplot","germ.tot","germ.proj","tot.mort","viable","p.mort","p.germ","n.seed.ind","cov.g","Count","avg.num.per.sub","p.surv","L.sb","L.sa","L.seeds","L"
2016,18,"C","Hemizonia congesta",1.3751567558586,1.45479168058665,1.98798512973834,"Grass",32,24,14,71,0.583333333333333,0.450704225352113,62.40420564,40,11,71,0.154929577464789,0.0851021622693911,0.187793427230047,11.7190996507042,11.8042018129736
2016,18,"C","Hemizonia congesta",1.3751567558586,1.45479168058665,1.98798512973834,"No Grass",30,25,18,71,0.72,0.422535211267606,38.2745794592,NA,11,71,0.154929577464789,0.0894663757191035,0.11830985915493,4.52826010503211,4.61772648075122
2016,19,"W","Agoseris heterophylla",-0.876427664975023,-0.715725194710067,-2.31764141783942,"No Grass",95,21,8,95,0.380952380952381,1,89.2125385556143,NA,0,95,0,0,0.619047619047619,55.226809582047,55.226809582047
2016,19,"W","Agoseris heterophylla",-0.876427664975023,-0.715725194710067,-2.31764141783942,"Grass",81,24,7,95,0.291666666666667,0.852631578947368,102.654942729778,30,0,95,0,0,0.603947368421053,61.9981825170634,61.9981825170634
2016,19,"W","Clarkia purpurea",0.605290877224273,0.563663236086071,1.08410568900997,"Grass",39,22,1,96,0.0454545454545455,0.40625,120.089743631154,30,111,111,1,0.59375,0.387784090909091,46.5688920615127,47.1626420615127
2016,19,"W","Clarkia purpurea",0.605290877224273,0.563663236086071,1.08410568900997,"No Grass",68,29,6,96,0.206896551724138,0.708333333333333,148.51866671788,NA,111,111,1,0.291666666666667,0.561781609195402,83.4350555843263,83.7267222509929
2016,19,"W","Hemizonia congesta",1.3751567558586,1.45479168058665,1.98798512973834,"Grass",32,23,10,71,0.434782608695652,0.450704225352113,8.2631775744,30,29,71,0.408450704225352,0.22436024598294,0.254745866503368,2.10501033126173,2.32937057724467
2016,19,"W","Hemizonia congesta",1.3751567558586,1.45479168058665,1.98798512973834,"No Grass",33,26,13,71,0.5,0.464788732394366,8.033644864,NA,29,71,0.408450704225352,0.218607419162864,0.232394366197183,1.86697380642253,2.0855812255854
2016,23,"W","Agoseris heterophylla",-0.876427664975023,-0.715725194710067,-2.31764141783942,"Grass",95,35,18,95,0.514285714285714,1,29.587529981,30,0,95,0,0,0.485714285714286,14.3710859907714,14.3710859907714
2016,23,"W","Agoseris heterophylla",-0.876427664975023,-0.715725194710067,-2.31764141783942,"No Grass",79,35,17,95,0.485714285714286,0.831578947368421,40.7804665427272,NA,0,95,0,0,0.427669172932331,17.4405483981228,17.4405483981228
2016,23,"W","Clarkia purpurea",0.605290877224273,0.563663236086071,1.08410568900997,"Grass",32,23,10,96,0.434782608695652,0.333333333333333,21.4600000074,30,102,102,1,0.666666666666667,0.188405797101449,4.0431884071913,4.70985507385797
2016,23,"W","Clarkia purpurea",0.605290877224273,0.563663236086071,1.08410568900997,"No Grass",50,26,3,96,0.115384615384615,0.520833333333333,69.1166666905,NA,102,102,1,0.479166666666667,0.46073717948718,31.8446180665365,32.3237847332031
2016,23,"W","Hemizonia congesta",1.3751567558586,1.45479168058665,1.98798512973834,"Grass",52,25,13,71,0.52,0.732394366197183,22.23598132,30,40,71,0.563380281690141,0.1507637373537,0.351549295774648,7.81704357390423,7.96780731125792
2016,23,"W","Hemizonia congesta",1.3751567558586,1.45479168058665,1.98798512973834,"No Grass",71,25,3,71,0.12,1,17.21495328,NA,40,71,0.563380281690141,0,0.88,15.1491588864,15.1491588864
2016,29,"W","Agoseris heterophylla",-0.876427664975023,-0.715725194710067,-2.31764141783942,"No Grass",62,32,8,95,0.25,0.652631578947368,60.66398082556,NA,0,95,0,0,0.489473684210526,29.6934221935636,29.6934221935636
2016,29,"W","Agoseris heterophylla",-0.876427664975023,-0.715725194710067,-2.31764141783942,"Grass",62,26,18,95,0.692307692307692,0.652631578947368,0,50,0,95,0,0,0.20080971659919,0,0
2016,29,"W","Clarkia purpurea",0.605290877224273,0.563663236086071,1.08410568900997,"Grass",19,19,4,96,0.210526315789474,0.197916666666667,11.1606060644545,50,69,96,0.71875,0.576497395833333,0.15625,1.74384469757102,2.32034209340435
2016,29,"W","Clarkia purpurea",0.605290877224273,0.563663236086071,1.08410568900997,"No Grass",26,22,5,96,0.227272727272727,0.270833333333333,41.1585185327111,NA,69,96,0.71875,0.524088541666667,0.209280303030303,8.61366723080413,9.1377557724708
2016,29,"W","Hemizonia congesta",1.3751567558586,1.45479168058665,1.98798512973834,"No Grass",31,24,5,71,0.208333333333333,0.436619718309859,24.2730841248,NA,24,71,0.338028169014085,0.190438405078358,0.345657276995305,8.39016816285634,8.5806065679347
2016,29,"W","Hemizonia congesta",1.3751567558586,1.45479168058665,1.98798512973834,"Grass",27,22,11,71,0.5,0.380281690140845,14.1449532784,50,24,71,0.338028169014085,0.209482245586194,0.190140845070423,2.68953336983662,2.89901561542281
2016,30,"C","Agoseris heterophylla",-0.876427664975023,-0.715725194710067,-2.31764141783942,"Grass",71,27,8,95,0.296296296296296,0.747368421052632,4.772182255,35,11,95,0.115789473684211,0.029252077562327,0.525925925925926,2.50981437114815,2.53906644871047
2016,30,"C","Agoseris heterophylla",-0.876427664975023,-0.715725194710067,-2.31764141783942,"No Grass",64,26,5,95,0.192307692307692,0.673684210526316,70.3737809870666,NA,11,95,0.115789473684211,0.0377839335180057,0.54412955465587,38.2924541079423,38.3302380414603
2016,30,"C","Clarkia purpurea",0.605290877224273,0.563663236086071,1.08410568900997,"No Grass",16,16,0,96,0,0.166666666666667,54.1674509990706,NA,87,96,0.90625,0.755208333333333,0.166666666666667,9.0279084998451,9.78311683317844
2016,30,"C","Clarkia purpurea",0.605290877224273,0.563663236086071,1.08410568900997,"Grass",37,26,4,96,0.153846153846154,0.385416666666667,12.2904761947143,35,87,96,0.90625,0.556966145833333,0.326121794871795,4.00819215644929,4.56515830228262
2016,30,"C","Hemizonia congesta",1.3751567558586,1.45479168058665,1.98798512973834,"Grass",36,26,9,71,0.346153846153846,0.507042253521127,11.9930841184,35,59,71,0.830985915492958,0.409640944257092,0.331527627302275,3.97603872180975,4.38567966606684
2016,30,"C","Hemizonia congesta",1.3751567558586,1.45479168058665,1.98798512973834,"No Grass",19,18,7,71,0.388888888888889,0.267605633802817,24.854088798,NA,59,71,0.830985915492958,0.608609402896251,0.163536776212833,4.06455755773239,4.67316696062865
2016,37,"W","Agoseris heterophylla",-0.876427664975023,-0.715725194710067,-2.31764141783942,"No Grass",68,35,17,95,0.485714285714286,0.715789473684211,57.6479616404,NA,6,95,0.0631578947368421,0.0179501385041551,0.36812030075188,21.2213849767969,21.239335115301
2016,37,"W","Agoseris heterophylla",-0.876427664975023,-0.715725194710067,-2.31764141783942,"Grass",61,26,7,95,0.269230769230769,0.642105263157895,17.179856118,30,6,95,0.0631578947368421,0.0226038781163435,0.469230769230769,8.06131710152308,8.08392097963942
2016,37,"W","Clarkia purpurea",0.605290877224273,0.563663236086071,1.08410568900997,"No Grass",18,18,6,96,0.333333333333333,0.1875,33.40800001152,NA,NA,NA,NA,NA,0.125,4.17600000144,NA
